conn prev LSN,conn last LSN,page nr,nr in page,transaction num,this LSN,previous LSN,undo next LSN,data length,sequence nr,client index,record type,derived record type,transaction id,flag,is split?,redo operation,undo operation,deriv redo,deriv undo,redo offset,redo length,undo offset,undo length,target attribute,lcn to follow?,record offset,attribute offset,MFT cluster index,target VCN,target LCN,deriv inum,em_MFT seq value,em_USN usn,em_ATTR filename
0,1082336,64,8,91,1082185,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,18,40,0,24,1,304,24,2,10,51,41,,,
0,1082336,64,9,91,1082196,1082185,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1082336,64,10,94,1082207,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,10,51,41,,,
0,1082336,64,11,94,1082234,1082207,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,72,0,,,
0,1082336,64,12,97,1082245,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
0,1082336,64,13,97,1082270,1082245,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
0,1082336,64,14,105,1082281,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
0,1082336,64,15,105,1082306,1082281,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,16,0,,,
0,1082336,64,16,106,1082317,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1082336,64,17,106,1082336,1082317,1082317,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3776,0,0,0,428,0,,3776,
1082336,1082790,65,0,106,1082357,1082336,1082336,104,0,0,1,transaction,24,1,True,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1082336,1082790,65,1,106,1082384,1082357,1082357,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1082336,1082790,65,2,106,1082397,1082384,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2350853456,0,,,
1082336,1082790,65,3,109,1082408,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1082336,1082790,65,4,109,1082542,1082408,1082408,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1082336,1082790,65,5,118,1082576,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,33821,16,0,0,33832,16,0,1082542,0,4330168,,,
1082336,1082790,65,6,126,1082596,0,0,144,0,0,1,transaction,24,2,False,15,14,Delete Index Entry Allocation,Add Index Entry Allocation,40,0,40,104,64,1,0,1472,0,0,44,0,,,
1082336,1082790,65,7,126,1082620,1082596,1082596,128,0,0,1,transaction,24,2,False,13,12,Delete Index Entry Root,Add Index Entry Root,40,0,40,88,24,1,256,152,2,6,47,25,,,
1082336,1082790,65,8,126,1082642,1082620,1082620,64,0,0,1,transaction,24,2,False,3,2,Deallocate File Record Segment,Initialize File Record Segment,40,0,40,24,24,1,0,0,2,10,51,41,,,
1082336,1082790,65,9,126,1082656,1082642,1082642,48,0,0,1,transaction,24,0,False,22,21,Clear Bits in Nonresident Bitmap,Set Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1082336,1082790,65,10,126,1082668,1082656,1082656,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1082336,1082790,65,11,126,1082687,1082668,1082668,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,3856,0,0,0,428,0,,3856,
1082336,1082790,65,12,126,1082708,1082687,1082687,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1082336,1082790,65,13,126,1082727,1082708,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,240,0,,,
1082336,1082790,65,14,49,1082738,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1082336,1082790,65,15,49,1082765,1082738,1082738,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1082336,1082790,65,16,49,1082790,1082765,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
0,1083365,66,0,129,1082801,0,0,1024,0,0,1,transaction,24,5,True,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
0,1083365,66,1,129,1082943,1082801,1082801,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
0,1083365,66,2,129,1082977,1082943,1082943,1344,0,0,1,transaction,24,4,False,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,2994745344,0,,,
0,1083365,66,3,144,1083151,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,34214,16,0,0,34225,16,0,1082943,1082977,4331772,,,
0,1083365,66,4,104,1083171,0,0,48,0,0,1,transaction,24,0,False,21,22,Set Bits in Nonresident Bitmap,Clear Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
0,1083365,66,5,104,1083183,1083171,1083171,48,0,0,1,transaction,24,2,False,0,3,No-Operation,Deallocate File Record Segment,40,0,40,8,24,1,0,0,2,10,51,41,,,
0,1083365,66,6,104,1083195,1083183,1083183,168,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,128,168,0,64,1,0,1472,0,0,44,0,,,
0,1083365,66,7,104,1083222,1083195,1083195,360,0,0,1,transaction,24,4,False,2,0,Initialize File Record Segment,No-Operation,40,320,360,0,24,1,0,0,2,10,51,41,2,,
0,1083365,66,8,104,1083273,1083222,1083222,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1083365,66,9,104,1083292,1083273,1083273,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,3936,0,0,0,428,0,,3936,
0,1083365,66,10,104,1083316,1083292,1083292,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1083365,66,11,104,1083335,1083316,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2320818064,0,,,
0,1083365,66,12,15,1083346,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
0,1083365,66,13,15,1083365,1083346,1083346,40,0,0,1,transaction,24,6,False,8,0,Update Nonresident Value,No-Operation,40,56,40,0,584,1,4040,0,0,0,428,0,,,
1083365,1083879,67,0,15,1083376,1083365,1083365,104,0,0,1,transaction,24,1,True,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,1,15,1083403,1083376,1083376,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,2,15,1083422,1083403,1083403,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,0,0,0,1,429,4,,4096,
1083365,1083879,67,3,15,1083446,1083422,1083422,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,4,15,1083465,1083446,1083446,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,7,48,7,24,1,56,89,2,10,51,41,,,
1083365,1083879,67,5,15,1083478,1083465,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2320818064,0,,,
1083365,1083879,67,6,26,1083489,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1083365,1083879,67,7,26,1083516,1083489,1083489,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1083365,1083879,67,8,26,1083541,1083516,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1083365,1083879,67,9,40,1083552,0,0,168,0,0,1,transaction,24,2,False,15,14,Delete Index Entry Allocation,Add Index Entry Allocation,40,0,40,128,64,1,0,1472,0,0,44,0,,,
1083365,1083879,67,10,40,1083579,1083552,1083552,176,0,0,1,transaction,24,2,False,6,5,Delete Attribute,Create Attribute,40,0,40,136,24,1,152,0,2,10,51,41,,,New Text Document.txt
1083365,1083879,67,11,40,1083607,1083579,1083579,160,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,120,160,0,24,1,152,0,2,10,51,41,,,password.txt
1083365,1083879,67,12,40,1083633,1083607,1083607,152,0,0,1,transaction,24,4,False,14,15,Add Index Entry Allocation,Delete Index Entry Allocation,40,112,152,0,64,1,0,1472,0,0,44,0,,,
1083365,1083879,67,13,40,1083658,1083633,1083633,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,14,40,1083677,1083658,1083658,144,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,104,144,0,584,1,104,0,0,1,429,4,,4200,
1083365,1083879,67,15,40,1083701,1083677,1083677,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,16,40,1083720,1083701,1083701,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,17,40,1083739,1083720,1083720,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,208,0,0,1,429,4,,4304,
1083365,1083879,67,18,40,1083761,1083739,1083739,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083365,1083879,67,19,40,1083780,1083761,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2346207136,0,,,
1083365,1083879,67,20,46,1083791,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,1,598,5,,,
1083365,1083879,67,21,46,1083818,1083791,1083791,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1288,0,0,44,0,,,
1083365,1083879,67,22,46,1083843,1083818,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,6,0,,,
1083365,1083879,67,23,63,1083854,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,2,10,51,41,,,
1083365,1083879,67,24,63,1083879,1083854,1083854,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1083879,1084373,68,1,63,1083912,1083879,1083879,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,2,63,1083931,1083912,1083912,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,296,0,0,1,429,4,,4392,
1083879,1084373,68,3,63,1083953,1083931,1083931,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,4,63,1083972,1083953,1083953,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1083879,1084373,68,5,63,1083985,1083972,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2346207136,0,,,
1083879,1084373,68,6,73,1083996,0,0,128,0,0,1,transaction,24,4,False,12,13,Add Index Entry Root,Delete Index Entry Root,40,88,128,0,24,1,256,152,2,6,47,25,,,
1083879,1084373,68,7,73,1084018,1083996,1083996,80,0,0,1,transaction,24,4,False,5,6,Create Attribute,Delete Attribute,40,40,80,0,24,1,272,0,2,10,51,41,,,
1083879,1084373,68,8,73,1084034,1084018,1084018,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,9,73,1084053,1084034,1084034,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,384,0,0,1,429,4,,4480,
1083879,1084373,68,10,73,1084075,1084053,1084053,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,11,73,1084094,1084075,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3712,0,,,
1083879,1084373,68,12,0,1084105,0,0,152,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,56,96,56,24,1,56,40,2,10,51,41,,,
1083879,1084373,68,13,0,1084130,1084105,1084105,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1083879,1084373,68,14,0,1084155,1084130,1084130,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,15,0,1084174,1084155,1084155,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,472,0,0,1,429,4,,4568,
1083879,1084373,68,16,0,1084196,1084174,1084174,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1083879,1084373,68,17,0,1084215,1084196,1084196,56,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1083879,1084373,68,18,0,1084228,1084215,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2346207136,0,,,
1083879,1084373,68,19,92,1084239,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,4090875904,0,,,
1083879,1084373,68,20,92,1084373,1084239,1084239,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,4090875904,0,,,
1084373,1084743,69,0,92,1084407,1084373,1084373,1344,0,0,1,transaction,24,5,True,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,4090875904,0,,,
1084373,1084743,69,1,108,1084589,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,35652,16,0,0,35663,16,0,1084373,1084407,4337492,,,
1084373,1084743,69,2,117,1084609,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1084373,1084743,69,3,117,1084743,1084609,1084609,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1084743,1085411,70,0,117,1084777,1084743,1084743,1344,0,0,1,transaction,24,5,True,31,0,Dirty Page Table Dump,No-Operation,40,1304,1344,0,24,0,0,0,0,0,2994745344,0,,,
1084743,1085411,70,1,134,1084959,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,36013,16,0,0,36033,16,0,1084743,1084777,4338972,,,
1084743,1085411,70,2,137,1084979,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1084743,1085411,70,3,137,1085113,1084979,1084979,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1084743,1085411,70,4,68,1085147,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,36383,16,0,0,36403,16,0,1085113,0,4340452,,,
1084743,1085411,70,5,81,1085167,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1084743,1085411,70,6,81,1085186,1085167,1085167,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,560,0,0,1,429,4,,4656,
1084743,1085411,70,7,81,1085208,1085186,1085186,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1084743,1085411,70,8,81,1085227,1085208,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2346207136,0,,,
1084743,1085411,70,9,123,1085238,0,0,40,0,0,1,transaction,24,6,False,7,7,Update Resident Value,Update Resident Value,40,34,40,0,24,1,312,24,2,10,51,41,,,
1084743,1085411,70,10,123,1085249,1085238,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1084743,1085411,70,11,146,1085260,0,0,168,0,0,1,transaction,24,0,False,7,7,Update Resident Value,Update Resident Value,40,64,104,64,24,1,56,32,2,10,51,41,,,
1084743,1085411,70,12,146,1085287,1085260,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,72,0,,,
1084743,1085411,70,13,147,1085298,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1084743,1085411,70,14,147,1085323,1085298,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,0,0,,,
1084743,1085411,70,15,6,1085334,0,0,152,0,0,1,transaction,24,0,False,20,20,Update File Name Allocation,Update File Name Allocation,40,56,96,56,64,1,0,1472,0,0,44,0,,,
1084743,1085411,70,16,6,1085359,1085334,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,16,0,,,
1084743,1085411,70,17,30,1085370,0,0,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1084743,1085411,70,18,30,1085389,1085370,1085370,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,648,0,0,1,429,4,,4744,
1084743,1085411,70,19,30,1085411,1085389,1085389,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1085411,1085915,71,0,30,1085430,1085411,1085411,56,0,0,1,transaction,24,1,True,7,7,Update Resident Value,Update Resident Value,40,8,48,8,24,1,56,88,2,10,51,41,,,
1085411,1085915,71,1,30,1085451,1085430,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,2346207136,0,,,
1085411,1085915,71,2,29,1085462,0,0,1024,0,0,1,transaction,24,4,False,29,0,unknown,No-Operation,40,984,1024,0,24,0,0,0,0,0,2994745344,0,,,
1085411,1085915,71,3,29,1085596,1085462,1085462,224,0,0,1,transaction,24,4,False,30,0,unknown,No-Operation,40,184,224,0,24,0,0,0,0,0,2994745344,0,,,
1085411,1085915,71,4,37,1085630,0,0,112,0,0,2,checkpoint,0,0,False,1,0,Compensation Log Record,No-Operation,0,0,36875,16,0,0,36886,16,0,1085596,0,4342384,,,
1085411,1085915,71,5,38,1085650,0,0,152,0,0,1,transaction,24,2,False,15,14,Delete Index Entry Allocation,Add Index Entry Allocation,40,0,40,112,64,1,0,1472,0,0,44,0,,,
1085411,1085915,71,6,38,1085675,1085650,1085650,128,0,0,1,transaction,24,2,False,13,12,Delete Index Entry Root,Add Index Entry Root,40,0,40,88,24,1,256,152,2,6,47,25,,,
1085411,1085915,71,7,38,1085697,1085675,1085675,64,0,0,1,transaction,24,2,False,3,2,Deallocate File Record Segment,Initialize File Record Segment,40,0,40,24,24,1,0,0,2,10,51,41,,,
1085411,1085915,71,8,38,1085711,1085697,1085697,48,0,0,1,transaction,24,0,False,22,21,Clear Bits in Nonresident Bitmap,Set Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1085411,1085915,71,9,38,1085723,1085711,1085711,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1085411,1085915,71,10,38,1085742,1085723,1085723,128,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,88,128,0,584,1,736,0,0,1,429,4,,4832,
1085411,1085915,71,11,38,1085764,1085742,1085742,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1085411,1085915,71,12,38,1085783,1085764,0,40,0,0,1,transaction,24,2,False,27,1,Forget Transaction,Compensation Log Record,40,0,40,0,24,0,0,0,0,0,3360,0,,,
1085411,1085915,71,13,53,1085794,0,0,48,0,0,1,transaction,24,0,False,22,21,Clear Bits in Nonresident Bitmap,Set Bits in Nonresident Bitmap,40,8,40,8,104,1,0,0,0,0,594,0,,,
1085411,1085915,71,14,53,1085806,1085794,1085794,144,0,0,1,transaction,24,2,False,15,14,Delete Index Entry Allocation,Add Index Entry Allocation,40,0,40,104,64,1,0,1608,0,0,44,0,,,
1085411,1085915,71,15,53,1085830,1085806,1085806,64,0,0,1,transaction,24,2,False,3,2,Deallocate File Record Segment,Initialize File Record Segment,40,0,40,24,24,1,0,0,0,10,51,40,,,
1085411,1085915,71,16,53,1085844,1085830,1085830,48,0,0,1,transaction,24,0,False,22,21,Clear Bits in Nonresident Bitmap,Set Bits in Nonresident Bitmap,40,8,40,8,144,1,0,0,0,0,596,0,,,
1085411,1085915,71,17,53,1085856,1085844,1085844,104,0,0,1,transaction,24,0,False,11,11,Set New Attribute Sizes,Set New Attribute Sizes,40,32,72,32,24,1,264,0,6,8,49,35,,,
1085411,1085915,71,18,53,1085875,1085856,1085856,120,0,0,1,transaction,24,4,False,8,0,Update Nonresident Value,No-Operation,40,80,120,0,584,1,824,0,0,1,429,4,,4920,
